,job_type,company_name,company_rating,location,title,parsed_salary
1218,Full-time,ASM International,3.9,Phoenix,Business Analyst,104295.0
1219,Full-time,SonarSource,3.7,Austin,Business Analyst,102780.0
1220,Full-time,University of Washington,4.1,Seattle,Business Analyst,133020.0
1221,Full-time,Independent Living Systems,2.8,Miami,Business Analyst,116600.0
1222,Full-time,Wellby,3.3,Houston,Business Analyst,93500.0
1223,Full-time,Yakshna Solutions,2.8,Herndon,Business Analyst,102780.0
1224,Full-time,"Connecticut Water Service, Inc.",3.3,Clinton,Business Analyst,102780.0
1225,Full-time,Amazon.com Services LLC,3.5,Seattle,Business Analyst,105000.0
1226,Full-time,Amboy Bank,3.3,Old Bridge,Business Analyst,102780.0
1227,Full-time,Central Lincoln,3.2,Newport,Business Analyst,102780.0
1228,Full-time,UNC Health,3.8,Chapel Hill,Business Analyst,102780.0
1229,Full-time,Lam Research,3.7,Livermore,Business Analyst,144000.0
1230,Full-time,"Graphic Packaging International, Inc.",3.0,Atlanta,Business Analyst,80650.0
1231,Full-time,Vanderbilt University Medical Center,3.7,Nashville,Business Analyst,120000.0
1232,Full-time,Motrex LLC,3.3,Alpharetta,Business Analyst,102780.0
1233,Full-time,The Hartford,3.6,Hartford,Business Analyst,98300.0
1234,Full-time,MetLife,3.8,New York,Business Analyst,109400.0
1235,Full-time,Tek Ninjas,3.4,Chicago,Business Analyst,62914.5
1236,Full-time,Berkley,3.9,Wilmington,Business Analyst,125000.0
1237,Full-time,Yukon-Kuskokwim Health Corporation,3.5,Bethel,Business Analyst,124800.0
1238,Full-time,The Marlin Alliance,5.0,San Diego,Business Analyst,100000.0
1239,Full-time,Sikich LLP,3.8,United States,Business Analyst,124750.0
1240,Full-time,Mass General Brigham,4.1,Boston,Business Analyst,102780.0
1241,Full-time,RSM US LLP,3.6,Minneapolis,Business Analyst,115950.0
1242,Full-time,Hawaii Medical Service Association,3.3,Honolulu,Business Analyst,87500.0
1243,Full-time,CACI,3.8,Virginia,Business Analyst,106050.0
1244,Full-time,UHY LLP,3.5,Houston,Business Analyst,91287.5
1245,Full-time,JANUS Research Group,4.4,Newport News,Business Analyst,90000.0
1246,Full-time,Fox Corporation,3.9,Los Angeles,Business Analyst,118500.0
1247,Full-time,Product and Technology,3.6,Chicago,Business Analyst,75000.0
1248,Full-time,Mass General Brigham,4.1,Boston,Business Analyst,102780.0
1249,Full-time,Baptist Health System KY & IN,3.8,Kentucky,Business Analyst,102780.0
1250,Full-time,ONEILL BEVERAGES CO LLC,3.8,Parlier,Business Analyst,87500.0
1252,Full-time,Wise Equation Solutions,3.8,Cedar Park,Business Analyst,116600.0
1253,Full-time,Oregon Health Authority,3.8,Salem,Business Analyst,75870.0
1254,Full-time,SoCalGas,4.2,Pico Rivera,Business Analyst,102780.0
1255,Full-time,California School Boards Association,2.2,West Sacramento,Business Analyst,96800.0
1256,Full-time,DSS Consulting,3.3,Mobile,Business Analyst,102780.0
1257,Full-time,Louisiana Healthcare Connections,3.2,Louisiana,Business Analyst,94350.0
1258,Full-time,Skyworks,3.8,Newbury Park,Business Analyst,160600.0
1259,Full-time,CoStar Group,2.9,San Diego,Business Analyst,139000.0
1260,Full-time,Brown Advisory,3.8,Baltimore,Business Analyst,102780.0
1261,Full-time,Carolina Premium Beverage Llc,3.5,Charlotte,Business Analyst,60000.0
1262,Full-time,Procentrix,4.6,Washington,Business Analyst,122500.0
1263,Full-time,Tyler Technologies,3.5,Herndon,Business Analyst,91287.5
1264,Full-time,U.S. Mint,3.8,Washington,Business Analyst,160305.5
1265,Full-time,CEDENT,3.9,Newark,Business Analyst,150000.0
1266,Full-time,Hawaii Medical Service Association,3.3,Honolulu,Business Analyst,87500.0
1267,Full-time,Hawaii Medical Service Association,3.3,Honolulu,Business Analyst,87500.0
1269,Full-time,University of Texas at Tyler Health Science Center,3.6,Texas,Business Analyst,102780.0
1270,Full-time,Amazon.com Services LLC,3.5,Seattle,Business Analyst,105000.0
1271,Full-time,Oracle,3.8,Denver,Business Analyst,116600.0
1272,Full-time,Susquehanna International Group,3.8,Bala-Cynwyd,Business Analyst,102780.0
1273,Full-time,Amazon.com Services LLC,3.5,Arlington,Business Analyst,105000.0
1274,Full-time,Amazon.com Services LLC,3.5,Seattle,Business Analyst,105000.0
1275,Full-time,Esri,3.8,Redlands,Business Analyst,83200.0
1276,Full-time,Virtusa,3.7,Pittsburgh,Business Analyst,124293.75
1277,Full-time,Church Pension Group Services Corporation,3.8,New York,Business Analyst,66000.0
1278,Full-time,"Port City Bakery, Inc",4.2,Green Bay,Business Analyst,102780.0
1280,Full-time,FS Investments,3.8,Philadelphia,Business Analyst,91287.5
1281,Full-time,SonarSource,3.7,Austin,Business Analyst,102780.0
1282,Full-time,Raytheon,3.9,Arizona,Business Analyst,96000.0
1283,Full-time,Nationwide IT Services,4.1,Fairfax,Business Analyst,111000.75
1284,Full-time,WAYNE RESA,5.0,WAYNE RESA in Wayne,Business Analyst,81689.5
1285,Full-time,Uline,3.1,Pleasant Prairie,Business Analyst,102780.0
1286,Full-time,True Manufacturing,3.1,O'Fallon,Business Analyst,45760.0
1287,Full-time,Amazon.com Services LLC,3.5,Seattle,Business Analyst,105000.0
1288,Full-time,Huntington Ingalls Industries Inc.,3.7,Columbia,Business Analyst,152151.5
1289,Full-time,LTIMindtree,3.8,Tampa,Business Analyst,87500.0
1290,Full-time,GEORGE HILLS COMPANY,3.9,Folsom,Business Analyst,53040.0
1291,Full-time,Gainwell Technologies LLC,2.6,Pennsylvania,Business Analyst,67500.0
1292,Full-time,UST Global,3.7,Bellevue,Business Analyst,98000.0
1293,Full-time,GreenState Credit Union,3.2,North Liberty,Business Analyst,102780.0
1294,Full-time,Accenture,4.0,Atlanta,Business Analyst,102780.0
1295,Full-time,Hawaii Medical Service Association,3.3,Honolulu,Business Analyst,100500.0
1296,Full-time,Relias LLC,3.4,Morrisville,Business Analyst,116600.0
1297,Full-time,Tria Federal (Tria),3.5,Port Hueneme,Business Analyst,87000.0
1298,Full-time,University Hospitals,3.8,Shaker Heights,Business Analyst,102780.0
1299,Full-time,Maryland Department of Transportation,3.7,Anne Arundel County,Business Analyst,96724.5
1300,Full-time,"City of Largo, FL",3.4,Largo,Business Analyst,75608.0
1301,Full-time,Aurigo,4.4,United States,Business Analyst,116600.0
1302,Full-time,CONSUMER AND WORKER PROTECTION,4.0,New York,Business Analyst,102780.0
1303,Full-time,Uline,3.1,Pleasant Prairie,Business Analyst,98871.5
1304,Full-time,Brave River Solutions,4.2,Warwick,Business Analyst,102780.0
1305,Full-time,"CoorsTek, Inc.",3.2,Golden,Business Analyst,92492.5
1306,Full-time,General Motors,4.0,Warren,Business Analyst,102780.0
1307,Full-time,Gainwell Technologies LLC,2.6,Wisconsin,Business Analyst,67500.0
1308,Full-time,"Steel Dynamics, Inc.",4.0,Butler,Business Analyst,98871.5
1309,Full-time,First United Bank,3.4,Durant,Business Analyst,102780.0
1310,Full-time,Clarivate,3.4,Ann Arbor,Business Analyst,102780.0
1311,Full-time,Michigan Association of School Boards,2.8,Wayne,Business Analyst,81689.5
1312,Full-time,Citi,3.9,New York,Business Analyst,204500.0
1313,Full-time,NuAxis Innovations,3.5,Washington,Business Analyst,102780.0
1315,Full-time,State of Washington Housing Finance Commission,3.4,Seattle,Business Analyst,116400.0
1316,Full-time,Gainwell Technologies LLC,2.6,New York State,Business Analyst,84300.0
1317,Full-time,Lubbock County,3.9,Lubbock,Business Analyst,51000.0
1318,Full-time,Triverus Consulting,3.9,Woburn,Business Analyst,102780.0
1319,Full-time,Brigham & Women's Hospital(BWH),4.1,Boston,Business Analyst,102780.0
1320,Full-time,"Maximus Services, LLC",3.5,Bethesda,Business Analyst,120000.0
1321,Full-time,"CGI Group, Inc.",3.6,Fairfax,Business Analyst,96900.0
1322,Full-time,"Milestone Systems, Inc.",4.2,Portland,Business Analyst,131087.5
1323,Full-time,BNY Mellon,3.5,Pittsburgh,Business Analyst,102780.0
1324,Full-time,Amazon.com Services LLC,3.5,Seattle,Business Analyst,105000.0
1325,Full-time,Home Depot / THD,3.7,Atlanta,Business Analyst,76250.0
1326,Full-time,Smart-IS International,3.9,Oshkosh,Business Analyst,102780.0
1327,Full-time,Tripoint Solutions,1.0,United States,Business Analyst,102780.0
1328,Full-time,CNH Industrial,3.6,Racine,Business Analyst,127000.0
1329,Full-time,North Country Community Mental Health,3.6,Petoskey,Business Analyst,98871.5
1330,Full-time,Applied Materials,3.8,Austin,Business Analyst,114000.0
1331,Full-time,SAIC,4.0,Washington,Business Analyst,140000.5
1332,Full-time,CIVCO Medical Solutions,3.7,Coralville,Business Analyst,102780.0
1333,Full-time,"Amazon Web Services, Inc.",3.4,Arlington,Business Analyst,102780.0
1334,Full-time,Nike,4.1,Beaverton,Business Analyst,102780.0
1335,Full-time,Integrated Data Services,3.7,Cocoa Beach,Business Analyst,100000.0
1336,Full-time,Alo Yoga,2.8,Beverly Hills,Business Analyst,135000.0
1337,Full-time,Uline,3.1,Cold Springs,Business Analyst,116600.0
1338,Full-time,UNC Health,3.8,Rocky Mount,Business Analyst,102780.0
1339,Full-time,State of Georgia,3.4,Atlanta,Business Analyst,77000.0
1340,Full-time,ADMIN FOR CHILDREN'S SVCS,4.0,Manhattan,Business Analyst,117500.0
1341,Full-time,Marathon Petroleum Company LP,3.6,Findlay,Business Analyst,102780.0
1342,Full-time,"City of Atlanta, GA",3.7,Atlanta,Business Analyst,81000.0
1343,Full-time,Taylor Corporation,2.9,Missouri,Business Analyst,102780.0
1344,Full-time,Accenture Federal Services,3.7,Fort Belvoir,Business Analyst,146900.0
1345,Part-time,Texas Health Huguley Hospital,4.1,Burleson,Business Analyst,78000.0
1347,Full-time,Gainwell Technologies LLC,2.6,Texas,Business Analyst,79340.0
1348,Full-time,Cornerstone Building Brands,3.0,Cary,Business Analyst,143000.0
1349,Full-time,Oracle,3.8,New Jersey,Business Analyst,102780.0
1350,Full-time,McCrometer,3.4,Hemet,Business Analyst,127500.0
1351,Full-time,University of Southern Mississippi,4.2,Hattiesburg,Business Analyst,43388.0
1352,Full-time,Amazon.com Services LLC,3.5,Seattle,Business Analyst,105000.0
1353,Full-time,Moss Adams,3.6,Seattle,Business Analyst,121500.0
1354,Full-time,Amazon.com Services LLC,3.5,Culver City,Business Analyst,145700.0
1355,Full-time,Leidos,3.7,Texas,Business Analyst,114062.5
1356,Full-time,CloudRay Inc,5.0,Indiana,Business Analyst,102780.0
1357,Full-time,Gainwell Technologies LLC,2.6,Virginia,Business Analyst,84300.0
1358,Full-time,Accenture Federal Services,3.7,Washington,Business Analyst,174200.0
1359,Full-time,Uline,3.1,Pleasant Prairie,Business Analyst,102780.0
1360,Full-time,TK Elevator Corporation,3.5,Denver,Business Analyst,91450.0
1361,Full-time,Gainwell Technologies LLC,2.6,Texas,Business Analyst,67500.0
1362,Full-time,Public Consulting Group,3.9,United States,Business Analyst,72500.0
1363,Full-time,Kao,3.5,Cincinnati,Business Analyst,85000.0
1364,Full-time,One80 Intermediaries,3.0,Illinois,Business Analyst,90000.0
1365,Full-time,Taylor Corporation,2.9,North Mankato,Business Analyst,102780.0
1366,Full-time,Hill Physicians Medical Group,3.3,Sacramento,Business Analyst,122000.0
1367,Full-time,FIS Global,3.4,Orlando,Business Analyst,113520.0
1368,Full-time,Mass General Brigham,4.1,Somerville,Business Analyst,102780.0
1369,Full-time,Amazon.com Services LLC,3.5,Seattle,Business Analyst,105000.0
1370,Full-time,Rover,4.3,Seattle,Business Analyst,122370.0
1371,Full-time,Gainwell Technologies LLC,2.6,Wisconsin,Business Analyst,63530.0
1372,Full-time,Capital One,3.9,McLean,Business Analyst,102780.0
1373,Full-time,Brown & Brown Insurance,3.2,Florida,Business Analyst,102780.0
1374,Full-time,Colorado Springs Utilities,3.2,Colorado Springs,Cyber Security Specialist,113200.0
1375,Full-time,Texas Southmost College,3.7,Brownsville,Cyber Security Specialist,113200.0
1376,Full-time,CPChem,3.9,The Woodlands,Cyber Security Specialist,102780.0
1377,Full-time,Blank Rome LLP,3.4,United States,Cyber Security Specialist,80000.0
1378,Full-time,Booz Allen,3.9,Fort Meade,Cyber Security Specialist,123800.0
1379,Full-time,Montage Health,3.7,Monterey,Cyber Security Specialist,100000.0
1380,Full-time,BlueForge Alliance,3.8,Bryan,Cyber Security Specialist,113200.0
1381,Full-time,Booz Allen,3.9,Aberdeen Proving Ground,Cyber Security Specialist,98700.0
1382,Full-time,BASF Corporation,4.0,Florham Park,Cyber Security Specialist,102780.0
1383,Full-time,"Kia Georgia, Inc.",3.8,West Point,Cyber Security Specialist,90865.0
1384,Full-time,Intrada Technologies,4.1,Muncy,Cyber Security Specialist,75000.0
1385,Full-time,"Command Cyber Solutions, LLC",2.6,Portsmouth,Cyber Security Specialist,113200.0
1386,Full-time,Prudential,3.8,Remote,Cyber Security Specialist,121100.0
1387,Full-time,BlueOval SK,1.0,Glendale,Cyber Security Specialist,102780.0
1388,Full-time,Community Choice Credit Union,3.8,Farmington Hills,Cyber Security Specialist,155000.0
1389,Full-time,Gila River Health Care,3.5,Sacaton,Cyber Security Specialist,100000.0
1392,Full-time,KeyLogic Systems,4.1,Alexandria,Cyber Security Specialist,200000.0
1393,Full-time,McKesson,3.5,Irving,Cyber Security Specialist,185300.0
1394,Full-time,Mlt Systems,4.4,Virginia,Cyber Security Specialist,104000.0
1395,Full-time,Amentum,3.8,Fort Belvoir,Cyber Security Specialist,102780.0
1396,Full-time,RTI International,3.7,Durham,Cyber Security Specialist,142000.0
1397,Full-time,"New Directions Technologies, Inc.",4.3,Kauai,Cyber Security Specialist,84240.0
1398,Full-time,Amex,4.1,Phoenix,Cyber Security Specialist,150000.0
1399,Full-time,Amex,4.1,Phoenix,Cyber Security Specialist,150000.0
1400,Full-time,Computer World Services,3.8,San Antonio,Cyber Security Specialist,102780.0
1401,Full-time,Arlington Independent School District,3.8,Arlington,Cyber Security Specialist,102780.0
1402,Full-time,Boston Consulting Group,4.2,Boston,Cyber Security Specialist,100000.0
1403,Full-time,KATMAI,3.4,Brilliant,Cyber Security Specialist,90865.0
1404,Full-time,Norton Rose Fulbright,3.8,Houston,Cyber Security Specialist,102780.0
1406,Full-time,Chugach Government Solutions,3.7,Maxwell AFB,Cyber Security Specialist,102780.0
1407,Full-time,Occidental Petroleum Corporation,3.9,Houston,Cyber Security Specialist,102780.0
1408,Full-time,Leidos,3.7,Huntsville,Cyber Security Specialist,91250.0
1409,Full-time,M&T Bank,3.4,Clanton,Cyber Security Specialist,102780.0
1410,Full-time,Montage Health,3.7,Monterey,Cyber Security Specialist,140600.0
1411,Full-time,Hawaii State Federal Credit Union,4.1,Honolulu,Cyber Security Specialist,66466.0
1412,Full-time,US Small Business Administration,4.0,Washington,Cyber Security Specialist,160305.5
1414,Full-time,Murphy Oil,3.4,Houston,Cyber Security Specialist,102780.0
1415,Full-time,Onslow Memorial Hospital,3.2,Jacksonville,Cyber Security Specialist,102780.0
1418,Full-time,The Hartford,3.6,Hartford,Cyber Security Specialist,140600.0
1419,Full-time,Johnson Controls International,3.6,Camp Lejeune,Cyber Security Specialist,80000.0
1420,Full-time,US Cybersecurity and Infrastructure Security Agency,3.3,Nashville,Cyber Security Specialist,140529.0
1421,Full-time,"City of Houston, TX",3.7,Houston,Cyber Security Specialist,77933.0
1422,Full-time,Chugach Government Solutions,3.7,Anchorage,Cyber Security Specialist,102780.0
1423,Full-time,"Iridium Satellite, LLC",3.5,Leesburg,Cyber Security Specialist,102780.0
1424,Full-time,World Wildlife Fund,4.4,Washington,Cyber Security Specialist,92700.0
1425,Full-time,The Aerospace Corporation,4.0,Albuquerque,Cyber Security Specialist,102780.0
1426,Full-time,Noblis,4.0,Bethesda,Cyber Security Specialist,194375.0
1427,Full-time,Bank of America,3.8,Chicago,Cyber Security Specialist,106450.0
1428,Full-time,United States Steel Corporation,3.4,Pittsburgh,Cyber Security Specialist,102780.0
1429,Full-time,Trend Micro,4.0,Irving,Cyber Security Specialist,122500.0
1430,Full-time,BAE Systems,3.8,Fairborn,Cyber Security Specialist,155400.0
1431,Full-time,Midwest Transplant Network,3.5,Westwood,Cyber Security Specialist,102780.0
1432,Full-time,"Credence Management Solutions, LLC",4.1,Wpafb,Cyber Security Specialist,90865.0
1433,Full-time,"Credence Management Solutions, LLC",4.1,Tinker AFB,Cyber Security Specialist,90865.0
1434,Full-time,The Fruth Group,4.6,Phoenix,Cyber Security Specialist,102780.0
1435,Full-time,Booz Allen,3.9,Oklahoma City,Cyber Security Specialist,98650.0
1436,Full-time,U.S. Coast Guard,4.4,Glen Burnie,Cyber Security Specialist,160305.5
1437,Part-time,University of North Dakota,4.2,Grand Forks,Cyber Security Specialist,31200.0
1438,Full-time,PROSOFT,4.0,Norfolk,Cyber Security Specialist,102780.0
1439,Full-time,US Cybersecurity and Infrastructure Security Agency,3.0,Riverside,Cyber Security Specialist,146267.0
1440,Full-time,Absolute Business Solutions Corp,3.4,Virginia,Cyber Security Specialist,104000.0
1441,Full-time,"Homeland Security and Emergency Services, Division of",3.7,Albany,Cyber Security Specialist,73828.5
1442,Full-time,US National Credit Union Administration,3.9,Alexandria,Cyber Security Specialist,193659.0
1443,Full-time,ManTech,3.9,Gainesville,Cyber Security Specialist,102780.0
1444,Part-time,US Department of the Air Force - Agency Wide,4.5,Washington,Cyber Security Specialist,135658.0
1445,Full-time,"Systems Planning and Analysis, Inc.",3.5,Norfolk,Cyber Security Specialist,90865.0
1446,Full-time,ASRC Federal Holding Company,3.4,Oklahoma City,Cyber Security Specialist,102780.0
1447,Full-time,JANUS Research Group,4.4,Fort Belvoir,Cyber Security Specialist,102780.0
1448,Full-time,Inland Empire Health Plan,3.6,Rancho Cucamonga,Cyber Security Specialist,102780.0
1449,Full-time,IDEXX,3.3,Westbrook,Cyber Security Specialist,100000.0
1450,Full-time,Booz Allen,3.9,Aberdeen Proving Ground,Cyber Security Specialist,123800.0
1451,Full-time,KPMG,3.9,Orlando,Cyber Security Specialist,102780.0
1452,Full-time,Bank of America,3.8,Washington,Cyber Security Specialist,106450.0
1453,Full-time,"CGI Group, Inc.",3.6,Reston,Cyber Security Specialist,91850.0
1454,Full-time,Wichita State University,4.2,Wichita,Cyber Security Specialist,102780.0
1455,Full-time,Na Oiwi Kane,3.5,Killeen,Cyber Security Specialist,71000.0
1456,Full-time,M&T Bank,3.4,Buffalo,Cyber Security Specialist,102780.0
1457,Full-time,Deutsche Bank,3.8,Cary,Cyber Security Specialist,121125.0
1458,Full-time,U.S. Army Cyber Command,4.3,Fort Belvoir,Cyber Security Specialist,164951.5
1459,Full-time,Liberty Mutual,3.5,Boston,Cyber Security Specialist,128950.0
1460,Full-time,Computer World Services,3.8,San Antonio,Cyber Security Specialist,102780.0
1461,Full-time,"Homeland Security and Emergency Services, Division of",3.6,Albany,Cyber Security Specialist,105702.5
1462,Full-time,US Air National Guard Units,3.8,Birmingham,Cyber Security Specialist,100937.5
1463,Full-time,"Financial Services, Department of",3.2,New York,Cyber Security Specialist,115807.0
1464,Full-time,Deloitte,3.9,Atlanta,Cyber Security Specialist,102780.0
1465,Full-time,Tyler Technologies,3.5,Plano,Cyber Security Specialist,102780.0
1466,Full-time,Bank of America,3.8,Denver,Cyber Security Specialist,153450.0
1467,Full-time,"TRIAEM, LLC",4.1,Springfield,Cyber Security Specialist,102780.0
1468,Full-time,"Financial Services, Department of",2.6,Albany,Cyber Security Specialist,73828.5
